,Triage,Features,History_days,Weather_avg_h,Model,Parameters,NumTrgSamples,NumTestSamples,TrainAcc,TestAcc,Precision,Recall,F1,TP,TN,FP,FN,ImprOverMajTest,ImprOverMajTrain
159,pulse_Triage,Weather,-1,0,RF,50-5-auto,2672,296,0.7166066920819537,0.715630403130403,0.0,0.0,0.0,0.0,212.4,0.1,84.3,-0.0003367003367004129,0.0006363816731942418
160,pulse_Triage,Weather,-1,0,RF,50-5-log2,2672,296,0.7166066920819537,0.715630403130403,0.0,0.0,0.0,0.0,212.4,0.1,84.3,-0.0003367003367004129,0.0006363816731942418
161,pulse_Triage,Weather,-1,0,RF,50-None-None,2672,296,0.8824124495299929,0.592990717990718,0.29113308584359404,0.22385363717866263,0.2527381760926433,18.9,166.5,46.0,65.4,-0.12297638547638545,0.1664421391212334
162,pulse_Triage,Weather,-1,0,RF,50-None-auto,2672,296,0.8821129502507526,0.6250034125034125,0.30985347586130835,0.18645749056137156,0.2321605905161915,15.7,177.3,35.2,68.6,-0.09096369096369095,0.16614263984199318
163,pulse_Triage,Weather,-1,0,RF,50-None-log2,2672,296,0.8821129502507526,0.6250034125034125,0.30985347586130835,0.18645749056137156,0.2321605905161915,15.7,177.3,35.2,68.6,-0.09096369096369095,0.16614263984199318
164,pulse_Triage,Weather,-1,0,RF,default,2672,296,0.8651543973079674,0.6145554645554645,0.2999360328425852,0.19636763514952282,0.23703854009360778,16.6,173.7,38.8,67.7,-0.10141163891163896,0.14918408689920792
165,spo2_Triage,Weather,-1,0,1Dummy,Majority,2673,296,0.9087234341642192,0.9087200837200837,0.0,0.0,0.0,0.0,269.8,0.0,27.1,0.0,0.0
166,spo2_Triage,Weather,-1,0,1Dummy,Stratified,2673,296,0.8169603273811525,0.8208151333151333,0.06873563218390806,0.0741455295981158,0.07097821384161064,2.0,242.7,27.1,25.1,-0.08790495040495039,-0.09176310678306665
167,spo2_Triage,Weather,-1,0,DT,10-None,2673,296,0.9282961013998937,0.8844696969696969,0.14925324675324675,0.05221741221741222,0.07594522705892863,1.4,261.6,8.2,25.7,-0.02425038675038682,0.019572667235674523
168,spo2_Triage,Weather,-1,0,DT,10-auto,2673,296,0.9233561356523765,0.8901958776958777,0.1393362193362193,0.037624158249158254,0.05815089660625348,1.1,263.7,6.1,26.0,-0.018524206024206014,0.014632701488157318
